uid,x,y,name_jp,name_en,attribute,obj_name_en,obj_attributes,category,categories,importance,category_pin,contents,memo_jp,memo_en,updated_at,link_url_jp,link_url_en,link_anchor,marker_display_style,parent_uid,parent_type
p_1778468954_8050,5832.641194367045,845.6143327014069,,,STORAGE_BOX,Storage Box,,交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""DAMAGED_DATA_STORAGE"", ""item_name_jp"": ""損傷したデータストレージ"", ""item_name_en"": ""Damaged Data Storage"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""7000""}}]",,STORAGE_BOX,,,,2026-05-11T12:09:22,,,,,,
p_1778469052_8050,5901.074399819497,809.1624745207037,,,DEAD_BODY,Dead Body,,交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""DAMAGED_DATA_STORAGE"", ""item_name_jp"": ""損傷したデータストレージ"", ""item_name_en"": ""Damaged Data Storage"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""7000""}}]",,DEAD_BODY,,,,2026-05-11T12:10:59,,,,,,
p_1778469111_8050,5913.1103907282195,767.8962199765115,,,DEAD_BODY,Dead Body,,戦時債権,"[{""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""cat_name_en"": ""War Bonds"", ""item_id"": """", ""item_name_jp"": """", ""item_name_en"": ""War Bonds"", ""qty"": ""1"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-05-11T12:12:09,,,,,,
p_1778469190_8050,5963.31766709032,715.9695163417362,,,DEAD_BODY,Dead Body,,交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""DAMAGED_DATA_STORAGE"", ""item_name_jp"": ""損傷したデータストレージ"", ""item_name_en"": ""Damaged Data Storage"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""7000""}}]",,DEAD_BODY,,,,2026-05-11T12:13:28,,,,,,
p_1778469246_8050,5955.064416181482,711.1551199782471,,,STORAGE_BOX,Storage Box,,戦時債権,"[{""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""cat_name_en"": ""War Bonds"", ""item_id"": """", ""item_name_jp"": """", ""item_name_en"": ""War Bonds"", ""qty"": ""20"", ""attributes"": {}}]",,STORAGE_BOX,,,,2026-05-11T12:14:23,,,,,,
p_1778469322_8050,5935.4629452729905,690.8658781606858,,,DEAD_BODY,Dead Body,,交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""DAMAGED_FLORA_SAMPLE_SET"", ""item_name_jp"": ""損傷したフローラサンプルセット"", ""item_name_en"": ""Damaged Flora Sample Set"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""10000""}}]",,DEAD_BODY,,,,2026-05-11T12:15:46,,,,,,
p_1778469435_8050,5998.393983452884,665.0744690705657,,,DEAD_BODY,Dead Body,,LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""cat_name_en"": ""LEM"", ""item_id"": ""Reprinter LEM"", ""item_name_jp"": ""レプリンターLEM"", ""item_name_en"": ""Reprinter LEM"", ""qty"": ""1"", ""attributes"": {}}, {""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""DAMAGED_FLORA_SAMPLE_SET"", ""item_name_jp"": ""損傷したフローラサンプルセット"", ""item_name_en"": ""Damaged Flora Sample Set"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""10000""}}, {""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""cat_name_en"": ""War Bonds"", ""item_id"": """", ""item_name_jp"": """", ""item_name_en"": ""War Bonds"", ""qty"": ""18"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-05-11T12:17:40,,,,,,
p_1778469545_8050,5971.570917999158,616.9305054356746,,,DEAD_BODY,Dead Body,,LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""cat_name_en"": ""LEM"", ""item_id"": ""Reprinter LEM"", ""item_name_jp"": ""レプリンターLEM"", ""item_name_en"": ""Reprinter LEM"", ""qty"": ""1"", ""attributes"": {""ランク"": ""上級""}}]",,DEAD_BODY,,,,2026-05-11T12:19:16,,,,,,
p_1778469580_8050,5951.625561636132,582.8858454367161,,,RUBBLE_PILE,Rubble Pile,,交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""UNKNOWN_SOLAR_CELL_ARRAY"", ""item_name_jp"": ""不明な太陽電池アレイ"", ""item_name_en"": ""Unknown Solar Cell Array"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""3500""}}]",,RUBBLE_PILE,,,,2026-05-11T12:19:49,,,,,,
p_1778469658_8050,5950.937790727063,718.7205999780156,Dr Miyamoto's Security Clearance Card,Dr Miyamoto's Security Clearance Card,KEYCARD,Keycard,,,,,KEYCARD,,,,2026-05-12T17:03:58,,,,,,inside
p_1778469864_8050,5858.7764889117,759.299083613138,,,DEAD_BODY,Dead Body,,LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""cat_name_en"": ""LEM"", ""item_id"": ""Aimer LEM"", ""item_name_jp"": ""エイマーLEM"", ""item_name_en"": ""Aimer LEM"", ""qty"": ""1"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-05-11T12:25:35,,,,,,
p_1778469898_8050,5847.084383457512,756.8918854313935,,,STORAGE_BOX,Storage Box,,戦時債権,"[{""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""cat_name_en"": ""War Bonds"", ""item_id"": """", ""item_name_jp"": """", ""item_name_en"": ""War Bonds"", ""qty"": ""12"", ""attributes"": {}}]",,STORAGE_BOX,,,,2026-05-11T12:25:24,,,,,,
p_1778469993_8050,5922.739183455197,883.7856181547847,,,STORAGE_BOX,Storage Box,,戦時債権,"[{""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""cat_name_en"": ""War Bonds"", ""item_id"": """", ""item_name_jp"": """", ""item_name_en"": ""War Bonds"", ""qty"": ""19"", ""attributes"": {}}, {""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""UNKNOWN_TOOL"", ""item_name_jp"": ""不明なツール"", ""item_name_en"": ""Unknown Tool"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""5000""}}]",,STORAGE_BOX,,,,2026-05-11T12:26:47,,,,,,
p_1778470709_8050,5548.2479234666525,845.9582181559418,,,DEAD_BODY,Dead Body,,交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""DAMAGED_DATA_STORAGE"", ""item_name_jp"": ""損傷したデータストレージ"", ""item_name_en"": ""Damaged Data Storage"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""7000""}}]",,DEAD_BODY,,,,2026-05-11T12:40:37,,,,,,
p_1778470741_8050,5553.406205284677,834.266112701754,Dr. Harris's Security Clearance Card,Dr. Harris's Security Clearance Card,KEYCARD,Keycard,,,,,KEYCARD,,,,2026-05-12T17:05:01,,,,,,inside
p_1778470811_8050,5560.283914375375,846.3021036104768,,,STORAGE_BOX,Storage Box,,戦時債権,"[{""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""cat_name_en"": ""War Bonds"", ""item_id"": """", ""item_name_jp"": """", ""item_name_en"": ""War Bonds"", ""qty"": ""14"", ""attributes"": {}}]",,STORAGE_BOX,,,,2026-05-11T12:40:47,,,,,,
p_1778470884_8050,5535.868047103395,896.8532654271123,,,DEAD_BODY,Dead Body,,,,,DEAD_BODY,,特筆すべきアイテムなし,,2026-05-11T12:41:39,,,,,,
p_1778470911_8050,5543.777412557699,903.3870890632761,,,STORAGE_BOX,Storage Box,,交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""DAMAGED_DATA_STORAGE"", ""item_name_jp"": ""損傷したデータストレージ"", ""item_name_en"": ""Damaged Data Storage"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""7000""}}]",,STORAGE_BOX,,,,2026-05-11T12:42:02,,,,,,
p_1778471048_8050,5929.616892545896,821.8862363384964,,,STORAGE_BOX,Storage Box,,交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""UNKNOWN_SOLAR_CELL_ARRAY"", ""item_name_jp"": ""不明な太陽電池アレイ"", ""item_name_en"": ""Unknown Solar Cell Array"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""3500""}}]",,STORAGE_BOX,,,,2026-05-11T12:44:23,,,,,,
p_1778471124_8050,5834.360621639719,1058.479429058532,,,DEAD_BODY,Dead Body,,LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""cat_name_en"": ""LEM"", ""item_id"": ""Detoxifier LEM"", ""item_name_jp"": ""デトキシファイアーLEM"", ""item_name_en"": ""Detoxifier LEM"", ""qty"": ""1"", ""attributes"": {""ランク"": ""下級""}}]",,DEAD_BODY,,,,2026-05-11T12:45:33,,,,,,
p_1778471165_8050,5770.741812550756,884.8172745183896,,,STORAGE_BOX,Storage Box,,交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""UNKNOWN_SOLAR_CELL_ARRAY"", ""item_name_jp"": ""不明な太陽電池アレイ"", ""item_name_en"": ""Unknown Solar Cell Array"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""3500""}}]",,STORAGE_BOX,,,,2026-05-11T12:46:19,,,,,,
p_1778471474_8050,5923.770839818802,516.5159527114735,,,DRONE_WRECK,Drone Wreck,,交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""DAMAGED_NAVIGATION_UNIT"", ""item_name_jp"": ""損傷したナビゲーションユニット"", ""item_name_en"": ""Damaged Navigation Unit"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""7000""}}]",,DRONE_WRECK,,,,2026-05-11T12:51:28,,,,,,
p_1778471575_8050,5791.031054368317,816.3840690659374,,,RUBBLE_PILE,Rubble Pile,,交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""UNKNOWN_SOLAR_CELL_ARRAY"", ""item_name_jp"": ""不明な太陽電池アレイ"", ""item_name_en"": ""Unknown Solar Cell Array"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""3500""}}]",,RUBBLE_PILE,,,,2026-05-11T12:53:07,,,,,,
p_1778471734_8050,5490.131281650249,848.7093017922214,,,RUBBLE_PILE,Rubble Pile,,交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""UNKNOWN_SOLAR_CELL_ARRAY"", ""item_name_jp"": ""不明な太陽電池アレイ"", ""item_name_en"": ""Unknown Solar Cell Array"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""3500""}}]",,RUBBLE_PILE,,,,2026-05-11T12:55:47,,,,,,
p_1778471902_8050,5681.675479826207,748.98251997709,,,DEAD_BODY,Dead Body,,戦時債権,"[{""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""cat_name_en"": ""War Bonds"", ""item_id"": """", ""item_name_jp"": """", ""item_name_en"": ""War Bonds"", ""qty"": ""14"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-05-11T12:58:29,,,,,,
p_1778472265_8050,5897.635545274147,922.3007890626975,Dr Prestwood's Security Clearance card,Dr Prestwood's Security Clearance card,KEYCARD,Keycard,,,,,KEYCARD,,,,2026-05-12T17:04:38,,,,,,inside
p_1778472544_8050,5851.554894366466,846.6459890650117,,,STORAGE_BOX,Storage Box,,設計図,"[{""cat_id"": ""blueprint"", ""category"": ""設計図"", ""cat_name_en"": ""Blueprint"", ""item_id"": ""ANTIRADIATION_COVERS"", ""item_name_jp"": ""耐放射線カバー"", ""item_name_en"": ""Anti-Radiation Covers"", ""qty"": ""1"", ""attributes"": {}}, {""cat_id"": ""blueprint"", ""category"": ""設計図"", ""cat_name_en"": ""Blueprint"", ""item_id"": ""PLASTIC_DUST"", ""item_name_jp"": ""プラスチックダスト"", ""item_name_en"": ""Plastic Dust"", ""qty"": ""1"", ""attributes"": {}}, {""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""cat_name_en"": ""War Bonds"", ""item_id"": """", ""item_name_jp"": """", ""item_name_en"": ""War Bonds"", ""qty"": ""90"", ""attributes"": {}}, {""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""TESTING_PARAMETER_RECORDER"", ""item_name_jp"": ""試験パラメーター記録装置"", ""item_name_en"": ""Testing Parameter Recorder"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""20000""}}]",,STORAGE_BOX,,,,2026-05-11T13:09:59,,,,,,
p_1778472620_8050,5841.582216184953,858.6819799737344,,,DEAD_BODY,Dead Body,,LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""cat_name_en"": ""LEM"", ""item_id"": ""Deatheater LEM"", ""item_name_jp"": ""デスイーターLEM"", ""item_name_en"": ""Deatheater LEM"", ""qty"": ""1"", ""attributes"": {""ランク"": ""下級""}}]",,DEAD_BODY,,,,2026-05-11T13:10:42,,,,,,
p_1778472659_8050,5838.580692257323,845.8764869944074,,,STORAGE_BOX,Storage Box,,交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""UNKNOWN_TOOL"", ""item_name_jp"": ""不明なツール"", ""item_name_en"": ""Unknown Tool"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""5000""}}]",,STORAGE_BOX,,,,2026-05-11T13:11:27,,,,,,
p_1778491702_8050,1578.5401852628697,2400.9312323952527,,,DEAD_BODY,Dead Body,,LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""cat_name_en"": ""LEM"", ""item_id"": ""Air Jumper LEM"", ""item_name_jp"": ""エアジャンパーLEM"", ""item_name_en"": ""Air Jumper LEM"", ""qty"": ""1"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-05-11T18:28:36,,,,,,
p_1778491733_8050,1595.6639440524755,2431.1231228927154,,,STORAGE_BOX,Storage Box,,戦時債権,"[{""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""cat_name_en"": ""War Bonds"", ""item_id"": """", ""item_name_jp"": """", ""item_name_en"": ""War Bonds"", ""qty"": ""16"", ""attributes"": {}}]",,STORAGE_BOX,,,,2026-05-11T18:29:00,,,,,,
p_1778491755_8050,1595.6639440524755,2426.6168705796613,,,RUBBLE_PILE,Rubble Pile,,交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""UNKNOWN_ENERGY_STORAGE"", ""item_name_jp"": ""不明なエネルギーストレージ"", ""item_name_en"": ""Unknown Energy Storage"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""2000""}}]",,RUBBLE_PILE,,,,2026-05-11T18:29:30,,,,,,
p_1778491807_8050,1508.6932744105304,2406.789360402223,,,DEAD_BODY,Dead Body,,交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""DAMAGED_SPECIMAN_SAMPLE"", ""item_name_jp"": ""損傷した標本サンプル"", ""item_name_en"": ""Damaged Speciman Sample"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""7500""}}, {""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""cat_name_en"": ""War Bonds"", ""item_id"": """", ""item_name_jp"": """", ""item_name_en"": ""War Bonds"", ""qty"": ""14"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-05-11T18:30:22,,,,,,
p_1778491851_8050,1522.2120313496928,2336.0411990872726,,,STORAGE_BOX,Storage Box,,設計図,"[{""cat_id"": ""blueprint"", ""category"": ""設計図"", ""cat_name_en"": ""Blueprint"", ""item_id"": ""GOETHITE_LATTICE"", ""item_name_jp"": ""ゲーサイト格子"", ""item_name_en"": ""Goethite Lattice"", ""qty"": ""1"", ""attributes"": {}}, {""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""cat_name_en"": ""War Bonds"", ""item_id"": """", ""item_name_jp"": """", ""item_name_en"": ""War Bonds"", ""qty"": ""20"", ""attributes"": {}}, {""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""DAMAGED_FLORA_SAMPLE_SET"", ""item_name_jp"": ""損傷したフローラサンプルセット"", ""item_name_en"": ""Damaged Flora Sample Set"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""10000""}}]",,STORAGE_BOX,,,,2026-05-11T18:31:16,,,,,,
p_1778491994_8050,1532.5764116697173,2375.245594210844,,,DEAD_BODY,Dead Body,,LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""cat_name_en"": ""LEM"", ""item_id"": ""Resister LEM"", ""item_name_jp"": ""レジスターLEM"", ""item_name_en"": ""Resister LEM"", ""qty"": ""1"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-05-11T18:33:26,,,,,,
p_1778492030_8050,1577.638934800259,2373.8937185169275,,,RUBBLE_PILE,Rubble Pile,,交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""UNKNOWN_SOLAR_CELL_ARRAY"", ""item_name_jp"": ""不明な太陽電池アレイ"", ""item_name_en"": ""Unknown Solar Cell Array"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""3500""}}]",,RUBBLE_PILE,,,,2026-05-11T18:34:04,,,,,,
p_1778492089_8050,1599.2689459029189,2558.6500633521478,,,UNDERGROUND_CAVE,Underground Cave,,,,,UNDERGROUND_CAVE,,,,2026-05-11T18:34:52,,,,,,
p_1778492746_8050,5508.013750960194,10339.873089127519,,,UNDERGROUND_CAVE,Underground Cave,,,,,UNDERGROUND_CAVE,,,,2026-05-11T18:45:50,,,,,,
p_1778492782_8050,5534.779524133898,10363.452460732924,,,DEAD_BODY,Dead Body,"{""場所"": ""洞窟内""}",LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""cat_name_en"": ""LEM"", ""item_id"": ""Fixer LEM"", ""item_name_jp"": ""フィクサーLEM"", ""item_name_en"": ""Fixer LEM"", ""qty"": ""1"", ""attributes"": {""ランク"": ""上級""}}]",,DEAD_BODY,,,,2026-05-11T18:46:55,,,,,,
p_1778493102_8050,6524.118548588567,2154.5401388823025,,,DEAD_BODY,Dead Body,,戦時債権,"[{""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""cat_name_en"": ""War Bonds"", ""item_id"": """", ""item_name_jp"": """", ""item_name_en"": ""War Bonds"", ""qty"": ""12"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-05-11T18:51:55,,,,,,
p_1778493236_8050,6554.770935439008,2126.307677309528,,,DEAD_BODY,Dead Body,,交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""DAMADED_SPECTRAL_ANALYZER"", ""item_name_jp"": ""損傷したスペクトラムアナライザー"", ""item_name_en"": ""Damaded Spectral Analyzer"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""5000""}}, {""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""cat_name_en"": ""War Bonds"", ""item_id"": """", ""item_name_jp"": """", ""item_name_en"": ""War Bonds"", ""qty"": ""13"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-05-11T18:55:39,,,,,,
p_1778493342_8050,6551.54436840212,2144.860437771637,,,STORAGE_BOX,Storage Box,,設計図,"[{""cat_id"": ""blueprint"", ""category"": ""設計図"", ""cat_name_en"": ""Blueprint"", ""item_id"": ""EXPLOSIVE_CHARGE"", ""item_name_jp"": ""爆発物"", ""item_name_en"": ""Explosive Charge"", ""qty"": ""1"", ""attributes"": {}}, {""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""cat_name_en"": ""War Bonds"", ""item_id"": """", ""item_name_jp"": """", ""item_name_en"": ""War Bonds"", ""qty"": ""20"", ""attributes"": {}}, {""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""FLORA_CONTAINMENT_SAFE"", ""item_name_jp"": ""Flora Containment Safe"", ""item_name_en"": ""Flora Containment Safe"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""13000""}}]",,STORAGE_BOX,,,,2026-05-11T18:56:03,,,,,,
p_1778493389_8050,6549.124443124453,2160.1866311968574,,,DEAD_BODY,Dead Body,,LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""cat_name_en"": ""LEM"", ""item_id"": ""Runner LEM"", ""item_name_jp"": ""ランナーLEM"", ""item_name_en"": ""Runner LEM"", ""qty"": ""1"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-05-11T18:56:38,,,,,,
p_1778493473_8050,6653.181230064108,2387.6596072974976,,,DEAD_BODY,Dead Body,,LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""cat_name_en"": ""LEM"", ""item_id"": ""Irrigator LEM"", ""item_name_jp"": ""イリゲーターLEM"", ""item_name_en"": ""Irrigator LEM"", ""qty"": ""1"", ""attributes"": {""ランク"": ""下級""}}]",,DEAD_BODY,,,,2026-05-11T18:58:12,,,,,,
p_1778493801_8050,4461.586123300858,1347.547453876821,,,DEAD_BODY,Dead Body,,交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""UNKNOWN_DEVICE"", ""item_name_jp"": ""不明なデバイス"", ""item_name_en"": ""Unknown Device"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""3500""}}]",,DEAD_BODY,,,,2026-05-11T19:03:35,,,,,,
p_1778493854_8050,4432.227072286161,1318.8481568175107,,,DEAD_BODY,Dead Body,,交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""DAMADED_SPECTRAL_ANALYZER"", ""item_name_jp"": ""損傷したスペクトラムアナライザー"", ""item_name_en"": ""Damaded Spectral Analyzer"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""5000""}}]",,DEAD_BODY,,,,2026-05-11T19:04:28,,,,,,
p_1778493879_8050,4458.947107479313,1323.796311482909,,,STORAGE_BOX,Storage Box,,戦時債権,"[{""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""cat_name_en"": ""War Bonds"", ""item_id"": """", ""item_name_jp"": """", ""item_name_en"": ""War Bonds"", ""qty"": ""16"", ""attributes"": {}}]",,STORAGE_BOX,,,,2026-05-11T19:04:52,,,,,,
p_1778493910_8050,4473.131817520121,1321.1572956613632,,,DEAD_BODY,Dead Body,,LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""cat_name_en"": ""LEM"", ""item_id"": ""Irrigator LEM"", ""item_name_jp"": ""イリゲーターLEM"", ""item_name_en"": ""Irrigator LEM"", ""qty"": ""1"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-05-11T19:05:29,,,,,,
